_time,customer_id,country,lat,lon,category,product,units,unit_price,revenue,channel,device,order_status,rating
2026-06-22 22:05:36,c8254,United States,35.6642,-93.5713,Books,Mystery Novel,4,152.75,611.0,Web,Mobile,Completed,3
2026-06-22 22:35:56,c4256,Canada,56.2055,-105.2315,Books,Mystery Novel,1,189.0,189.0,Mobile App,Mobile,Completed,5
2026-06-22 22:55:06,c6380,Brazil,-11.7132,-50.1596,Electronics,Bluetooth Speaker,3,202.1,606.3,Marketplace,Mobile,Completed,1
2026-06-22 22:56:58,c4922,Singapore,0.4367,102.7829,Beauty,Shampoo Bar,3,60.35,181.05,Mobile App,Tablet,Completed,3
2026-06-22 23:08:15,c5803,Brazil,-13.0801,-51.212,Books,Cookbook,4,175.31,701.24,Affiliate,Mobile,Completed,4
2026-06-22 23:12:24,c2258,Canada,57.8071,-106.8587,Electronics,Wireless Headphones,1,148.87,148.87,Web,Desktop,Completed,3
2026-06-22 23:19:03,c3426,France,43.288,-0.3385,Beauty,Shampoo Bar,1,184.93,184.93,Affiliate,Desktop,Completed,5
2026-06-22 23:32:50,c8710,United Kingdom,58.1664,-3.9415,Beauty,Perfume,5,69.03,345.15,Mobile App,Desktop,Cancelled,5
2026-06-22 23:40:41,c5036,Canada,56.3308,-105.1523,Electronics,Mechanical Keyboard,4,108.67,434.68,Marketplace,Desktop,Completed,5
2026-06-23 00:18:15,c3868,Singapore,2.7611,102.8151,Electronics,Mechanical Keyboard,3,180.46,541.38,Affiliate,Tablet,Completed,3
2026-06-23 00:37:57,c8848,United States,36.0831,-97.5393,Sports,Dumbbell Set,4,191.44,765.76,Mobile App,Tablet,Completed,3
2026-06-23 01:02:35,c8867,France,48.9251,3.5658,Electronics,Bluetooth Speaker,1,206.14,206.14,Marketplace,Mobile,Completed,5
2026-06-23 01:05:43,c2677,France,48.1657,-0.5403,Beauty,Perfume,2,217.83,435.66,Mobile App,Mobile,Refunded,1
2026-06-23 01:46:38,c5852,Mexico,26.5621,-100.8618,Books,Mystery Novel,4,44.78,179.12,Marketplace,Desktop,Completed,5
2026-06-23 02:12:56,c6872,Mexico,26.3792,-104.7985,Electronics,4K Monitor,1,180.12,180.12,Web,Tablet,Completed,4
2026-06-23 02:12:58,c4168,Mexico,22.7454,-99.9838,Sports,Water Bottle,4,182.47,729.88,Web,Tablet,Completed,5
2026-06-23 02:29:12,c1343,United Kingdom,56.0155,-5.6813,Electronics,Bluetooth Speaker,2,194.3,388.6,Affiliate,Desktop,Completed,5
2026-06-23 02:52:24,c1027,Singapore,0.1505,101.661,Home,Desk Lamp,5,123.82,619.1,Affiliate,Desktop,Completed,2
2026-06-23 03:49:21,c6903,Japan,38.6025,135.5146,Beauty,Lip Balm Set,1,114.19,114.19,Marketplace,Desktop,Completed,5
2026-06-23 03:49:36,c6633,United Kingdom,52.6306,-3.0037,Books,Kids Picture Book,1,72.59,72.59,Mobile App,Mobile,Cancelled,3
2026-06-23 03:54:57,c4457,Singapore,3.118,105.4776,Apparel,Winter Coat,2,20.59,41.18,Affiliate,Desktop,Refunded,4
2026-06-23 04:11:44,c3470,Japan,35.0456,137.0934,Books,Business Guide,2,208.86,417.72,Web,Mobile,Completed,5
2026-06-23 04:55:23,c1601,United States,37.4151,-93.3786,Home,Cutting Board Set,3,37.89,113.67,Affiliate,Tablet,Completed,5
2026-06-23 05:19:03,c8668,Germany,50.7128,10.8121,Home,Coffee Maker,4,176.17,704.68,Affiliate,Tablet,Cancelled,5
2026-06-23 05:33:22,c1760,India,19.587,75.9624,Home,Air Purifier,4,15.9,63.6,Marketplace,Tablet,Completed,5
2026-06-23 06:06:14,c8485,Australia,-25.937,131.2394,Beauty,Perfume,1,44.42,44.42,Marketplace,Tablet,Completed,5
2026-06-23 06:09:52,c8031,Brazil,-15.6113,-49.2889,Home,Air Purifier,3,114.04,342.12,Mobile App,Tablet,Completed,5
2026-06-23 06:11:58,c5779,Japan,37.7682,135.2619,Electronics,Wireless Headphones,5,87.9,439.5,Affiliate,Mobile,Completed,2
2026-06-23 06:34:29,c1614,South Africa,-29.9887,22.3023,Books,Sci-Fi Anthology,1,194.29,194.29,Marketplace,Desktop,Cancelled,3
2026-06-23 06:46:54,c1564,Brazil,-12.3579,-50.4443,Home,Coffee Maker,5,100.63,503.15,Affiliate,Tablet,Completed,5
2026-06-23 07:02:49,c1721,Brazil,-14.0895,-54.3688,Home,Throw Blanket,2,183.56,367.12,Affiliate,Mobile,Refunded,4
2026-06-23 07:19:53,c6125,Singapore,4.3489,105.2624,Home,Cutting Board Set,3,148.69,446.07,Marketplace,Mobile,Completed,5
2026-06-23 07:35:58,c5903,India,22.349,79.1379,Beauty,Perfume,3,91.63,274.89,Marketplace,Desktop,Completed,3
2026-06-23 08:06:53,c5641,Singapore,1.7078,101.4343,Sports,Tennis Racket,3,65.46,196.38,Mobile App,Desktop,Completed,5
2026-06-23 08:56:07,c7720,Canada,53.641,-105.3885,Beauty,Makeup Brush Kit,2,204.22,408.44,Mobile App,Desktop,Completed,5
2026-06-23 08:58:27,c1127,Japan,34.5866,137.5248,Home,Coffee Maker,2,48.34,96.68,Web,Mobile,Completed,5
2026-06-23 09:15:52,c1044,United Kingdom,52.4263,-1.1044,Home,Air Purifier,4,16.83,67.32,Marketplace,Mobile,Cancelled,2
2026-06-23 10:19:43,c9602,United States,35.8132,-95.5366,Books,Business Guide,5,161.96,809.8,Affiliate,Tablet,Cancelled,5
2026-06-23 10:23:55,c3799,Mexico,25.3764,-102.48,Apparel,Winter Coat,4,17.31,69.24,Marketplace,Tablet,Refunded,3
2026-06-23 10:44:52,c6690,France,47.5546,-0.5271,Apparel,Winter Coat,3,197.02,591.06,Marketplace,Mobile,Completed,2
2026-06-23 11:32:52,c2527,South Africa,-29.9068,21.3758,Apparel,Graphic T-Shirt,1,125.08,125.08,Mobile App,Desktop,Completed,2
2026-06-23 11:42:30,c4596,Mexico,26.351,-101.2925,Apparel,Baseball Cap,3,156.26,468.78,Web,Tablet,Completed,4
2026-06-23 12:04:30,c8761,South Africa,-28.733,21.9193,Home,Cutting Board Set,2,139.2,278.4,Marketplace,Tablet,Pending,5
2026-06-23 12:31:49,c4337,Mexico,22.9133,-102.9037,Electronics,Bluetooth Speaker,5,181.8,909.0,Marketplace,Desktop,Completed,2
2026-06-23 13:14:34,c6882,United States,39.6729,-93.9249,Apparel,Winter Coat,4,93.15,372.6,Affiliate,Desktop,Completed,5
2026-06-23 13:16:16,c7545,South Africa,-33.5402,22.8169,Electronics,Bluetooth Speaker,3,128.06,384.18,Mobile App,Mobile,Completed,5
2026-06-23 13:33:16,c9672,France,45.9066,1.7874,Sports,Dumbbell Set,4,118.66,474.64,Mobile App,Mobile,Completed,5
2026-06-23 13:39:00,c3752,Mexico,24.6816,-100.6349,Books,Mystery Novel,2,166.72,333.44,Marketplace,Mobile,Completed,2
2026-06-23 13:39:45,c3370,United States,38.776,-94.8387,Books,Cookbook,5,144.08,720.4,Web,Mobile,Completed,4
2026-06-23 13:45:09,c3875,United Kingdom,57.5995,-3.0254,Books,Cookbook,2,147.89,295.78,Web,Tablet,Completed,2
2026-06-23 13:45:15,c3621,France,49.1815,0.9136,Electronics,Bluetooth Speaker,3,118.52,355.56,Web,Desktop,Refunded,4
2026-06-23 13:53:56,c5654,Singapore,0.8911,102.9477,Electronics,Smart Watch,2,45.53,91.06,Mobile App,Mobile,Completed,5
2026-06-23 14:08:27,c2340,Australia,-27.7013,136.1063,Beauty,Lip Balm Set,4,94.68,378.72,Affiliate,Mobile,Cancelled,3
2026-06-23 14:20:52,c6925,Mexico,23.3865,-104.801,Books,Mystery Novel,3,183.83,551.49,Mobile App,Tablet,Completed,4
2026-06-23 14:38:28,c1566,Brazil,-14.1176,-49.9948,Electronics,Bluetooth Speaker,1,148.88,148.88,Affiliate,Mobile,Refunded,3
2026-06-23 15:08:41,c5369,India,21.8337,76.754,Home,Throw Blanket,2,111.63,223.26,Web,Mobile,Cancelled,2
2026-06-23 15:45:32,c2066,Brazil,-12.1312,-53.0105,Sports,Water Bottle,5,35.67,178.35,Affiliate,Tablet,Completed,1
2026-06-23 16:00:33,c8141,United Kingdom,57.9381,-3.6871,Home,Desk Lamp,5,42.48,212.4,Affiliate,Mobile,Refunded,5
2026-06-23 16:03:44,c7494,Australia,-25.4253,135.1329,Electronics,Bluetooth Speaker,3,208.8,626.4,Mobile App,Mobile,Completed,2
2026-06-23 16:39:33,c2040,Mexico,22.3404,-100.2605,Apparel,Baseball Cap,2,115.32,230.64,Web,Tablet,Pending,3
2026-06-23 16:40:11,c7215,United Kingdom,52.977,-0.7505,Home,Air Purifier,4,209.47,837.88,Web,Desktop,Completed,5
2026-06-23 17:06:35,c2876,India,19.8797,81.9367,Sports,Tennis Racket,1,152.22,152.22,Marketplace,Tablet,Completed,4
2026-06-23 17:51:10,c6618,India,19.8614,76.5375,Sports,Tennis Racket,3,126.91,380.73,Mobile App,Mobile,Completed,2
2026-06-23 17:51:13,c5749,Germany,48.536,10.2561,Beauty,Shampoo Bar,4,77.73,310.92,Mobile App,Mobile,Completed,2
2026-06-23 18:07:43,c3534,Japan,38.3343,135.3802,Beauty,Lip Balm Set,5,125.94,629.7,Web,Desktop,Completed,3
2026-06-23 18:16:36,c8999,United Kingdom,57.7779,-5.1875,Books,Business Guide,2,196.91,393.82,Marketplace,Tablet,Completed,2
2026-06-23 18:50:00,c8897,Brazil,-11.9748,-53.5079,Home,Throw Blanket,1,171.84,171.84,Web,Mobile,Completed,4
2026-06-23 19:09:52,c9180,Australia,-23.1089,131.9051,Electronics,4K Monitor,1,15.95,15.95,Marketplace,Tablet,Pending,5
2026-06-23 19:12:51,c7941,Brazil,-15.3688,-51.4993,Sports,Dumbbell Set,5,29.2,146.0,Mobile App,Desktop,Completed,4
2026-06-23 19:15:03,c1260,United States,35.5737,-93.1162,Books,Sci-Fi Anthology,3,184.75,554.25,Web,Mobile,Completed,5
2026-06-23 19:48:33,c3167,India,18.303,81.2825,Home,Air Purifier,4,36.85,147.4,Mobile App,Desktop,Pending,5
2026-06-23 19:52:28,c7211,France,45.0857,1.6604,Books,Sci-Fi Anthology,2,48.67,97.34,Mobile App,Tablet,Completed,5
2026-06-23 20:00:50,c4451,India,22.1094,77.3519,Sports,Yoga Mat,5,66.57,332.85,Web,Tablet,Completed,5
2026-06-23 20:58:16,c5874,South Africa,-32.6352,20.5872,Apparel,Graphic T-Shirt,1,86.18,86.18,Web,Tablet,Completed,5
2026-06-23 21:12:15,c4831,Singapore,-0.5405,103.6837,Sports,Camping Tent,1,51.13,51.13,Affiliate,Tablet,Completed,3
2026-06-23 21:31:14,c6734,Canada,57.6803,-109.1093,Apparel,Denim Jacket,1,61.34,61.34,Mobile App,Mobile,Completed,3
2026-06-23 21:37:03,c6698,United States,35.1878,-97.561,Apparel,Graphic T-Shirt,3,133.75,401.25,Web,Tablet,Completed,5
2026-06-23 21:39:23,c6434,Mexico,20.9661,-102.4236,Sports,Tennis Racket,5,11.97,59.85,Marketplace,Desktop,Pending,4
2026-06-23 21:52:00,c3893,United States,38.1477,-98.404,Electronics,Smart Watch,3,13.95,41.85,Web,Mobile,Completed,5
2026-06-23 22:09:19,c7520,Canada,58.0021,-108.3117,Home,Cutting Board Set,5,201.55,1007.75,Web,Tablet,Completed,4
2026-06-23 22:38:05,c3189,France,45.722,4.9603,Apparel,Winter Coat,3,169.66,508.98,Affiliate,Mobile,Completed,4
2026-06-23 22:58:01,c7444,Brazil,-16.2175,-51.4969,Books,Cookbook,4,48.84,195.36,Web,Tablet,Completed,5
2026-06-23 23:13:14,c5015,Australia,-23.3013,134.4101,Books,Sci-Fi Anthology,3,14.98,44.94,Affiliate,Mobile,Completed,3
2026-06-23 23:24:53,c2808,United Kingdom,53.0923,-4.8579,Home,Air Purifier,4,103.24,412.96,Mobile App,Mobile,Completed,5
2026-06-23 23:36:11,c5578,Singapore,-1.5118,101.3491,Electronics,4K Monitor,4,9.93,39.72,Affiliate,Tablet,Completed,5
2026-06-23 23:42:32,c2150,France,43.4362,2.9184,Sports,Yoga Mat,5,144.68,723.4,Affiliate,Tablet,Completed,5
2026-06-24 00:04:26,c8798,United Kingdom,54.7324,-1.3326,Sports,Yoga Mat,4,39.81,159.24,Web,Tablet,Completed,2
2026-06-24 00:05:06,c9040,United States,37.389,-98.5648,Home,Desk Lamp,2,28.44,56.88,Mobile App,Desktop,Completed,4
2026-06-24 00:24:34,c6092,Mexico,26.2088,-103.2235,Beauty,Perfume,3,189.22,567.66,Mobile App,Tablet,Pending,5
2026-06-24 01:08:23,c9452,United Kingdom,56.7688,-3.1375,Electronics,4K Monitor,3,38.94,116.82,Marketplace,Mobile,Completed,1
2026-06-24 01:54:14,c4847,Mexico,23.1697,-101.9668,Electronics,Wireless Headphones,1,19.05,19.05,Affiliate,Mobile,Pending,1
2026-06-24 02:11:00,c9501,Germany,53.9921,9.9054,Books,Mystery Novel,1,80.56,80.56,Marketplace,Tablet,Completed,1
2026-06-24 02:37:36,c7929,Mexico,25.8393,-100.717,Electronics,Bluetooth Speaker,5,200.55,1002.75,Affiliate,Desktop,Completed,3
2026-06-24 03:02:57,c7746,Canada,57.5976,-107.7914,Home,Cutting Board Set,3,80.96,242.88,Web,Mobile,Refunded,4
2026-06-24 03:13:15,c6672,Canada,57.7119,-108.8931,Beauty,Perfume,2,194.8,389.6,Marketplace,Tablet,Cancelled,4
2026-06-24 03:32:02,c6053,Singapore,1.0372,103.843,Apparel,Running Shoes,5,217.34,1086.7,Mobile App,Tablet,Completed,4
2026-06-24 04:02:31,c2132,South Africa,-33.3279,20.5656,Books,Business Guide,5,189.01,945.05,Marketplace,Tablet,Completed,4
2026-06-24 04:03:07,c9379,Australia,-23.7008,131.9035,Books,Cookbook,5,122.72,613.6,Mobile App,Tablet,Completed,3
2026-06-24 04:23:35,c4522,Brazil,-17.0979,-52.365,Books,Sci-Fi Anthology,5,164.67,823.35,Affiliate,Mobile,Completed,4
2026-06-24 04:40:37,c6864,Japan,38.4838,139.7953,Sports,Water Bottle,4,83.11,332.44,Web,Desktop,Completed,4
2026-06-24 04:51:12,c4400,South Africa,-30.6357,24.1135,Sports,Yoga Mat,1,85.12,85.12,Mobile App,Mobile,Completed,4
2026-06-24 06:13:03,c7781,India,22.3771,77.3954,Sports,Dumbbell Set,1,56.42,56.42,Web,Tablet,Cancelled,5
2026-06-24 06:33:18,c8809,United Kingdom,58.099,-5.412,Sports,Camping Tent,1,197.92,197.92,Mobile App,Desktop,Completed,2
2026-06-24 07:58:09,c1685,Germany,48.9645,8.1503,Beauty,Perfume,2,193.28,386.56,Marketplace,Desktop,Refunded,1
2026-06-24 08:32:33,c4798,Mexico,22.0935,-104.5033,Apparel,Graphic T-Shirt,4,211.19,844.76,Affiliate,Tablet,Completed,5
2026-06-24 08:44:22,c1420,United Kingdom,53.7213,-0.4914,Sports,Yoga Mat,4,86.28,345.12,Affiliate,Tablet,Completed,5
2026-06-24 09:14:45,c6952,Brazil,-12.2881,-50.0305,Books,Sci-Fi Anthology,5,135.19,675.95,Affiliate,Desktop,Completed,4
2026-06-24 09:14:45,c6114,Singapore,3.4412,101.4455,Beauty,Shampoo Bar,5,16.59,82.95,Marketplace,Mobile,Completed,3
2026-06-24 10:27:27,c7157,South Africa,-31.9655,25.9238,Beauty,Perfume,5,185.53,927.65,Affiliate,Desktop,Completed,2
2026-06-24 10:34:54,c9459,France,47.8379,2.309,Electronics,Smart Watch,2,127.5,255.0,Web,Mobile,Cancelled,1
2026-06-24 11:01:29,c2687,Germany,48.4208,10.7236,Sports,Camping Tent,1,147.24,147.24,Affiliate,Tablet,Completed,4
2026-06-24 11:29:11,c4319,Singapore,2.7259,103.0236,Books,Sci-Fi Anthology,5,144.02,720.1,Web,Tablet,Completed,4
2026-06-24 12:43:02,c4476,Mexico,22.6032,-102.7577,Home,Desk Lamp,1,89.75,89.75,Mobile App,Desktop,Completed,2
2026-06-24 14:48:27,c1854,Australia,-24.8111,131.7592,Apparel,Running Shoes,3,16.77,50.31,Mobile App,Mobile,Refunded,2
2026-06-24 15:00:19,c7462,Mexico,23.3841,-104.4636,Electronics,4K Monitor,2,78.45,156.9,Affiliate,Desktop,Refunded,3
2026-06-24 15:13:07,c4625,Brazil,-14.5256,-52.7326,Apparel,Running Shoes,2,87.77,175.54,Web,Desktop,Completed,5
2026-06-24 15:33:19,c5531,Canada,56.02,-106.3742,Sports,Tennis Racket,2,153.85,307.7,Marketplace,Tablet,Completed,2
2026-06-24 15:39:31,c8447,Brazil,-15.7506,-49.7912,Home,Coffee Maker,1,189.26,189.26,Web,Mobile,Completed,5
2026-06-24 16:10:46,c9990,Australia,-23.5964,136.0981,Home,Throw Blanket,3,95.84,287.52,Web,Mobile,Cancelled,4
2026-06-24 16:21:15,c8098,Singapore,-0.3067,101.4988,Books,Cookbook,3,173.89,521.67,Mobile App,Tablet,Completed,4
2026-06-24 16:37:12,c9117,Singapore,2.3166,101.2183,Books,Cookbook,5,163.55,817.75,Mobile App,Desktop,Completed,5
2026-06-24 17:04:23,c6152,Australia,-27.9906,131.2261,Home,Cutting Board Set,1,46.02,46.02,Web,Desktop,Completed,5
2026-06-24 17:49:07,c7382,France,47.8508,2.5493,Apparel,Baseball Cap,4,70.98,283.92,Web,Desktop,Refunded,5
2026-06-24 18:01:03,c1897,Australia,-23.5868,135.4376,Books,Business Guide,5,211.65,1058.25,Affiliate,Tablet,Completed,5
2026-06-24 18:15:59,c8730,South Africa,-31.1483,24.9915,Sports,Water Bottle,3,28.37,85.11,Mobile App,Desktop,Completed,5
2026-06-24 18:24:08,c6595,Singapore,-0.9536,106.1148,Apparel,Running Shoes,4,100.37,401.48,Mobile App,Tablet,Completed,2
2026-06-24 19:17:20,c7513,United Kingdom,56.1501,-1.7222,Home,Throw Blanket,1,68.82,68.82,Web,Desktop,Completed,3
2026-06-24 19:20:42,c1479,United Kingdom,55.123,-5.1496,Books,Cookbook,5,212.92,1064.6,Marketplace,Desktop,Completed,4
2026-06-24 20:23:58,c8155,South Africa,-31.4271,21.473,Home,Coffee Maker,5,130.44,652.2,Mobile App,Desktop,Completed,4
2026-06-24 20:27:21,c5304,Canada,54.0663,-108.0881,Electronics,Smart Watch,4,179.72,718.88,Web,Desktop,Pending,3
2026-06-24 21:28:58,c9982,India,22.1657,79.8553,Electronics,4K Monitor,5,219.54,1097.7,Affiliate,Tablet,Completed,1
2026-06-24 21:41:37,c5277,Japan,35.677,135.807,Sports,Yoga Mat,5,207.37,1036.85,Marketplace,Desktop,Completed,2
2026-06-24 21:48:41,c2836,France,46.6671,2.143,Electronics,Mechanical Keyboard,1,99.95,99.95,Affiliate,Desktop,Completed,5
2026-06-24 21:53:03,c7433,Japan,36.6819,137.4887,Sports,Water Bottle,3,19.35,58.05,Mobile App,Mobile,Completed,5
2026-06-24 21:57:48,c8148,India,22.9,81.9148,Electronics,Smart Watch,2,49.18,98.36,Marketplace,Tablet,Completed,5
2026-06-24 22:42:28,c2293,Brazil,-14.991,-54.0566,Sports,Camping Tent,2,44.04,88.08,Affiliate,Tablet,Completed,5
2026-06-24 23:08:48,c6968,Australia,-22.647,133.9763,Sports,Camping Tent,1,118.72,118.72,Affiliate,Desktop,Completed,4
2026-06-24 23:19:18,c5387,Singapore,1.8874,105.2248,Beauty,Makeup Brush Kit,1,54.58,54.58,Affiliate,Mobile,Completed,4
2026-06-24 23:23:15,c9685,France,43.2701,0.2635,Electronics,4K Monitor,1,211.89,211.89,Web,Tablet,Completed,1
2026-06-24 23:42:28,c6601,India,18.6835,80.6092,Home,Coffee Maker,2,199.16,398.32,Web,Tablet,Completed,5
2026-06-25 00:30:09,c2582,United Kingdom,54.7341,-1.2495,Apparel,Denim Jacket,4,61.76,247.04,Web,Tablet,Completed,5
2026-06-25 01:18:22,c4804,United States,38.6647,-95.0381,Home,Cutting Board Set,5,56.95,284.75,Mobile App,Tablet,Completed,2
2026-06-25 02:25:22,c6411,India,17.9231,81.7471,Electronics,Wireless Headphones,4,150.29,601.16,Marketplace,Mobile,Completed,3
2026-06-25 02:28:48,c1434,Mexico,26.1837,-103.3058,Apparel,Denim Jacket,1,109.77,109.77,Mobile App,Tablet,Completed,4
2026-06-25 03:03:57,c2467,Mexico,25.9039,-100.1057,Apparel,Denim Jacket,4,22.55,90.2,Mobile App,Desktop,Completed,4
2026-06-25 03:14:48,c9663,United States,36.1443,-96.5276,Sports,Water Bottle,1,84.67,84.67,Marketplace,Desktop,Completed,5
2026-06-25 03:38:27,c1507,Australia,-24.3448,132.5663,Books,Sci-Fi Anthology,1,154.15,154.15,Marketplace,Desktop,Completed,4
2026-06-25 03:44:08,c9496,Singapore,1.2496,103.4537,Sports,Water Bottle,2,95.41,190.82,Affiliate,Tablet,Completed,5
2026-06-25 03:56:16,c9297,United States,38.0147,-96.9526,Books,Cookbook,1,141.42,141.42,Mobile App,Mobile,Completed,4
2026-06-25 04:02:18,c4675,Canada,56.5505,-106.7075,Apparel,Running Shoes,1,77.67,77.67,Mobile App,Desktop,Completed,3
2026-06-25 04:06:29,c9199,Japan,37.7779,139.1593,Apparel,Graphic T-Shirt,4,102.55,410.2,Mobile App,Desktop,Completed,3
2026-06-25 04:08:24,c4076,United States,37.4637,-96.4872,Books,Sci-Fi Anthology,1,32.11,32.11,Mobile App,Mobile,Completed,2
2026-06-25 04:26:12,c6954,Germany,52.5098,8.6855,Apparel,Denim Jacket,2,208.98,417.96,Affiliate,Tablet,Refunded,5
2026-06-25 04:27:28,c3246,Japan,39.1979,135.8333,Beauty,Perfume,3,96.62,289.86,Web,Desktop,Cancelled,4
2026-06-25 04:33:49,c3929,South Africa,-28.6984,23.588,Electronics,Mechanical Keyboard,3,185.23,555.69,Affiliate,Mobile,Completed,1
2026-06-25 06:17:34,c3988,Germany,50.3615,7.924,Electronics,Wireless Headphones,4,39.74,158.96,Affiliate,Tablet,Completed,4
2026-06-25 06:43:32,c9451,Mexico,21.9436,-101.0863,Apparel,Denim Jacket,4,164.19,656.76,Marketplace,Tablet,Completed,1
2026-06-25 07:18:04,c2365,India,21.3279,80.1346,Apparel,Denim Jacket,3,8.84,26.52,Affiliate,Desktop,Completed,4
2026-06-25 07:23:57,c3955,Canada,54.2191,-108.2398,Apparel,Denim Jacket,4,207.99,831.96,Marketplace,Desktop,Completed,3
2026-06-25 07:25:19,c9791,Mexico,25.167,-100.0453,Sports,Yoga Mat,2,44.7,89.4,Marketplace,Tablet,Completed,4
2026-06-25 07:33:37,c1558,United States,38.8586,-94.6455,Electronics,Bluetooth Speaker,4,112.24,448.96,Marketplace,Desktop,Cancelled,5
2026-06-25 08:17:41,c1416,Brazil,-11.4757,-52.8862,Home,Cutting Board Set,3,214.97,644.91,Marketplace,Mobile,Refunded,4
2026-06-25 08:26:42,c4683,United Kingdom,57.4501,-2.0223,Home,Cutting Board Set,1,76.65,76.65,Affiliate,Desktop,Completed,3
2026-06-25 08:59:06,c2260,United States,39.8784,-93.9739,Beauty,Perfume,5,111.56,557.8,Web,Tablet,Completed,5
2026-06-25 09:13:18,c1638,France,46.6499,4.5632,Home,Cutting Board Set,4,201.25,805.0,Web,Mobile,Completed,3
2026-06-25 09:33:31,c6325,Germany,51.8282,10.4702,Electronics,Bluetooth Speaker,4,208.44,833.76,Mobile App,Desktop,Completed,5
2026-06-25 09:41:06,c9267,Singapore,-0.3012,101.0395,Beauty,Face Serum,5,57.73,288.65,Marketplace,Tablet,Completed,5
2026-06-25 10:29:01,c2914,United States,36.1249,-96.4586,Sports,Dumbbell Set,5,90.59,452.95,Marketplace,Tablet,Refunded,1
2026-06-25 10:34:05,c3854,Japan,36.1097,140.9653,Books,Business Guide,3,60.63,181.89,Marketplace,Mobile,Completed,4
2026-06-25 11:20:02,c3303,India,20.3069,78.7081,Electronics,Smart Watch,3,69.57,208.71,Mobile App,Desktop,Pending,4
2026-06-25 11:30:44,c2040,India,20.4951,79.8276,Books,Sci-Fi Anthology,2,29.08,58.16,Mobile App,Mobile,Completed,1
2026-06-25 11:33:39,c3410,Brazil,-15.4238,-52.0214,Books,Kids Picture Book,2,154.14,308.28,Web,Mobile,Cancelled,3
2026-06-25 12:03:22,c1335,South Africa,-29.3745,22.6535,Electronics,Smart Watch,3,84.22,252.66,Affiliate,Mobile,Completed,5
2026-06-25 12:23:06,c7730,Canada,58.7271,-104.1324,Beauty,Shampoo Bar,4,57.52,230.08,Web,Mobile,Completed,5
2026-06-25 12:33:21,c3505,Singapore,0.8009,101.423,Sports,Camping Tent,3,215.37,646.11,Marketplace,Desktop,Completed,4
2026-06-25 12:37:05,c4651,Canada,58.1073,-106.8465,Books,Kids Picture Book,2,203.69,407.38,Affiliate,Mobile,Completed,1
2026-06-25 12:37:07,c1145,India,21.2333,77.2015,Electronics,4K Monitor,2,133.53,267.06,Affiliate,Tablet,Completed,4
2026-06-25 12:57:11,c8950,United States,38.9944,-95.6555,Apparel,Winter Coat,1,110.9,110.9,Affiliate,Tablet,Completed,3
2026-06-25 13:00:30,c4724,India,21.6694,81.2159,Sports,Tennis Racket,5,72.88,364.4,Affiliate,Desktop,Completed,2
2026-06-25 13:20:47,c3560,Singapore,2.4001,104.7805,Beauty,Makeup Brush Kit,4,108.89,435.56,Web,Mobile,Completed,5
2026-06-25 13:30:54,c8460,South Africa,-31.8537,23.9055,Beauty,Makeup Brush Kit,5,45.61,228.05,Marketplace,Desktop,Completed,4
2026-06-25 13:42:09,c5306,Singapore,2.029,101.5279,Beauty,Shampoo Bar,3,97.15,291.45,Web,Desktop,Completed,2
2026-06-25 14:24:04,c4951,Canada,53.9741,-106.1493,Sports,Dumbbell Set,1,71.75,71.75,Mobile App,Desktop,Completed,5
2026-06-25 15:02:08,c1182,Germany,48.3529,8.6113,Home,Air Purifier,1,166.1,166.1,Marketplace,Tablet,Completed,5
2026-06-25 15:07:02,c7671,South Africa,-31.0924,24.4753,Sports,Tennis Racket,2,168.85,337.7,Web,Tablet,Completed,5
2026-06-25 15:59:22,c5010,Singapore,0.9338,103.2912,Home,Air Purifier,5,67.26,336.3,Marketplace,Mobile,Completed,2
2026-06-25 16:05:06,c3509,Mexico,21.8673,-99.9989,Home,Cutting Board Set,1,30.7,30.7,Marketplace,Mobile,Completed,3
2026-06-25 16:23:30,c2550,Australia,-26.7777,131.0466,Apparel,Baseball Cap,2,179.99,359.98,Web,Desktop,Pending,5
2026-06-25 16:38:22,c4181,United States,39.3311,-93.1502,Apparel,Baseball Cap,3,110.79,332.37,Marketplace,Tablet,Completed,4
2026-06-25 17:18:55,c3077,India,23.1588,77.8298,Electronics,Bluetooth Speaker,3,172.27,516.81,Marketplace,Desktop,Completed,5
2026-06-25 17:20:54,c4161,India,18.1394,79.6342,Beauty,Shampoo Bar,5,99.37,496.85,Affiliate,Mobile,Completed,4
2026-06-25 17:27:21,c6824,Singapore,-0.4974,105.5072,Home,Air Purifier,1,29.39,29.39,Web,Tablet,Completed,5
2026-06-25 17:44:59,c1430,United Kingdom,54.4807,-3.1024,Electronics,Mechanical Keyboard,2,179.13,358.26,Marketplace,Desktop,Completed,4
2026-06-25 17:54:37,c2077,Mexico,24.0075,-101.3504,Beauty,Lip Balm Set,1,74.79,74.79,Marketplace,Desktop,Completed,1
2026-06-25 17:58:44,c4850,United Kingdom,57.7905,-5.6017,Sports,Dumbbell Set,3,86.75,260.25,Web,Tablet,Completed,3
2026-06-25 19:13:27,c3134,United Kingdom,53.6119,-1.2693,Home,Cutting Board Set,4,184.66,738.64,Affiliate,Desktop,Cancelled,5
2026-06-25 19:39:45,c4289,Mexico,22.0196,-105.1008,Beauty,Face Serum,2,60.07,120.14,Mobile App,Desktop,Completed,5
